,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,1.0,0.45615761400670607,0.5370367005958187,0.3554334097412577,0.06712969486992595,0.3894346586093742,0.4184484532756489,-0.11037107230247635,0.4587230461473759,0.2313048297415113,0.26495415297757197,-0.368539027274693,0.5234215900658885,0.31201112327740277,0.30349874586754877,0.5021346402239276,0.12649079094545576,0.208945316059704,-0.43602241065807873,0.2820550834360551,0.5522381553909451,0.49941630676536297,0.5643562680745762,0.5407986781092781,-0.449050302757444,0.4994163067485401,0.5643562680608452,-0.34728675913067897,0.3894346586065945,0.3888700910768676,0.5282067524518791,-0.20690696614049003,0.5158155731157045,0.49944981249652587,0.5414493093674453,0.5623667679027485,0.5933968477955878,0.08220208838823163,0.5261048913910503
1,0.456157614006706,1.0,0.5394172481716405,0.5043115707180493,0.033146091374928646,0.922319108356635,0.9635868402415212,0.1168930596023343,0.9777477373366752,0.31407068842583974,0.7625933445349359,-0.45342180301025686,0.9377365620633973,0.7793995346554757,0.3594847713173558,0.8790189765146699,0.16709878464590552,0.7203113325798851,-0.4871672733301401,0.3519001014636007,0.5460385239155547,0.4874579289615872,0.6068194324863517,0.5597673086857547,-0.5055923310714097,0.487457928936623,0.606819432493611,-0.4709000790731271,0.9223191083579628,0.923099262673422,0.9255996036955986,0.1383535893021048,0.5046965993895608,0.6387670035320087,0.8143293236145486,0.841675367445237,0.7255626507582711,-0.023502986721321933,0.8641341314489266
2,0.5370367005958187,0.5394172481716405,1.0,0.12220973743902795,0.317575895825668,0.48012754430482607,0.5362529747483005,-0.24728300920805776,0.5186547362386306,0.26593122047175594,0.46704415906719693,-0.2506026324800409,0.7129175512383956,0.39572634542031454,0.13941926117445644,0.7545307925062782,0.14778779276725834,0.3320897060421782,-0.39988814356031366,0.25179456910334225,0.8670660941694966,0.8831173304082721,0.8773639410776225,0.847737562163475,-0.5421422145881292,0.8831173303816298,0.8773639409671451,-0.4172379143885006,0.4801275443008259,0.47990333601706076,0.7278651261123851,-0.1752639166361304,0.866467624303829,0.5415322203387488,0.824669749210286,0.8090568363368537,0.7739362961359149,-0.0866365745907858,0.6025235357812623
3,0.35543340974125776,0.5043115707180493,0.12220973743902794,0.9999999999999999,-0.041404301855064336,0.5076918775386069,0.5008455802258334,0.1326132864650468,0.48827570018868777,0.17408855306872847,0.35953415529951027,-0.3040137848972123,0.4186222570762227,0.4126022893651008,0.20426181492335582,0.3680751041757814,0.1068462171800896,0.39333079730625714,-0.26117372660240146,0.23903919757568926,0.12428979642844953,0.09083536696916253,0.17881738918989543,0.1583243155172473,-0.22745157254907408,0.09083536695871357,0.17881738936450972,-0.24565983288349968,0.5076918775359517,0.5085633977918887,0.39628366572715346,0.03868835030400784,0.10486319296355245,0.33863282764011926,0.3124137727269178,0.3211455869519423,0.3162439554844381,0.4012704513806743,0.7246407735116287
4,0.06712969486992595,0.033146091374928646,0.317575895825668,-0.041404301855064336,1.0,0.01613233329805975,0.05306524696549992,-0.24380962321930255,0.031460584126775146,0.08373064945255825,0.021564466629729623,-0.16118496940528282,0.1784141422621185,-0.04944524567733426,-0.05846925709241361,0.22749815079246657,0.004033643071925857,-0.017175018081907828,-0.2208130170605708,0.16793808675052724,0.35941756417965726,0.29814327197487295,0.39216604087907164,0.4054113467917528,-0.29250077997113344,0.2981432719111603,0.3921660409258658,-0.23735250611801872,0.016132333294483693,0.016681172157743347,0.19841358649272148,-0.5071805427976139,0.4114730163292151,0.2710488204792553,0.2878133481812901,0.25193842415438533,0.587830815908121,0.5389316506029342,0.14991405053741888
5,0.38943465860937426,0.922319108356635,0.48012754430482607,0.5076918775386069,0.01613233329805975,0.9999999999999999,0.8593729337330924,0.03521041752331516,0.9473665246171683,0.34304190652339134,0.7285535979596457,-0.3388595190879989,0.8807382920793365,0.7860167997002783,0.29019370579705195,0.8313535552223926,0.15646359864744475,0.6710207856092657,-0.37192860532566313,0.3171004030250431,0.44432063385896037,0.4144721936799796,0.5141337663281204,0.46319772185909475,-0.3853396697896992,0.4144721936479471,0.5141337662947931,-0.33845147617073806,1.0,0.9998575339842003,0.8699293782426297,0.06572075697427372,0.426691209822753,0.49077744137443813,0.7888619757393813,0.7976035167265582,0.6708850267482254,-0.008271727933708756,0.8356389503591193
6,0.41844845327564884,0.9635868402415212,0.5362529747483006,0.5008455802258335,0.05306524696549992,0.8593729337330924,1.0,0.2092253649226892,0.909150663443645,0.26226336094147146,0.8015055154606968,-0.4283808263473424,0.9178951947892798,0.770414584816517,0.3553891134593951,0.8711779759886201,0.15812663897388612,0.7740109640666775,-0.4674058465679585,0.31277270324091627,0.5626436965319196,0.49621716531392634,0.6112577011897651,0.5684090964526335,-0.5049071209867936,0.4962171652897006,0.611257701243565,-0.4741744469394695,0.859372933734156,0.8609711746136841,0.9009764400900164,0.2217174701522126,0.5161761426706554,0.6332512178559404,0.7956049369774656,0.8247832464523198,0.7202394274488835,-0.02709216410983175,0.852294765985605
7,-0.11037107230247635,0.11689305960233431,-0.24728300920805776,0.1326132864650468,-0.24380962321930255,0.03521041752331516,0.2092253649226892,1.0,0.05725603622844484,-0.1892808138378646,0.18164082001504442,-0.010066674636493468,-0.048641343068632686,0.144716674564986,0.19067365244708862,-0.15780646641283497,-0.08833447403571736,0.22399776881985103,0.0073367966071738715,-0.21165566212706707,-0.29500303832684294,-0.24224429928951616,-0.2981266746094916,-0.31935539997270496,0.34504757337987413,-0.24224429926810026,-0.29812667428148604,0.003703548091698305,0.03521041752494009,0.036286779947883874,-0.07880067318380762,0.7802076989515782,-0.33003333736729956,-0.1889008806035248,-0.1955518243709471,-0.17162787986540418,-0.23498386338739913,0.04772700630126226,-0.05418608920771249
8,0.4587230461473759,0.9777477373366751,0.5186547362386306,0.48827570018868777,0.031460584126775146,0.9473665246171682,0.909150663443645,0.05725603622844484,1.0,0.3114600101993843,0.7011722262640475,-0.4512121174728035,0.9216293488457463,0.7692553857264424,0.3485541905939808,0.8612286563233877,0.1626570951855061,0.6480680430817697,-0.48283281675925427,0.35247632093904363,0.515300297609364,0.46701682643510145,0.5816109828641423,0.5318879414733407,-0.47262902704494275,0.4670168264046611,0.5816109828353698,-0.43319562641136206,0.9473665246175772,0.9476790106237154,0.9149057601571183,0.08450921322915386,0.48211513684631874,0.5962993749351914,0.8063641538771836,0.8292976052979555,0.7129934334301142,-0.020042585881426944,0.8420385773726045
9,0.2313048297415113,0.31407068842583974,0.26593122047175594,0.17408855306872847,0.08373064945255825,0.34304190652339134,0.2622633609414715,-0.1892808138378646,0.3114600101993843,1.0,0.18280475817039413,-0.4457366340325817,0.31329171128650163,0.15350066620104993,0.21480871350591213,0.31166673656898414,0.054126998255106896,0.16762262190177993,-0.47279028555215796,0.4178711416453153,0.3038070506234176,0.18879461340922474,0.34481787989994234,0.3570444135643304,-0.5094260135706761,0.18879461339170847,0.3448178801083229,-0.5103501943409087,0.34304190652338773,0.343309448459463,0.31435753679008754,-0.16142929560030037,0.30045139296719214,0.49694009844417336,0.3066236052935686,0.30144718150730637,0.30204996713709353,0.05620246082553617,0.3099435841928971
10,0.26495415297757197,0.7625933445349359,0.46704415906719693,0.3595341552995103,0.021564466629729623,0.7285535979596458,0.8015055154606968,0.18164082001504442,0.7011722262640474,0.18280475817039413,0.9999999999999998,0.0005029045485642042,0.7577835593498249,0.7962494011119775,0.3595787925096972,0.7084075188443223,0.1470478467809145,0.8976541169870894,-0.15628091761114554,0.20235286943266131,0.41247699057719706,0.3723318809074481,0.45098035816040694,0.4104350665230388,-0.3397355615372224,0.3723318808636844,0.4509803581794819,-0.23078701219041686,0.7285535979558437,0.7289205737426602,0.728607960381372,0.21847106239916544,0.3800818948086869,0.42655530339494696,0.6613991614739977,0.6802406207180339,0.5605329548338587,-0.07809563435340712,0.6918908714860876
11,-0.36853902727469307,-0.45342180301025686,-0.2506026324800409,-0.3040137848972123,-0.16118496940528282,-0.33885951908799883,-0.4283808263473424,-0.010066674636493468,-0.4512121174728035,-0.4457366340325817,0.0005029045485642042,1.0,-0.42264550449943566,-0.1449141899718936,-0.22740590152277332,-0.3970340875025668,-0.031744800670789164,-0.06791904334032615,0.8423420518545242,-0.36488417064076084,-0.4030291435655671,-0.23530826680686243,-0.43031239539453076,-0.4457163126807083,0.6335441128677236,-0.23530826680554917,-0.4303123955377782,0.7725861806001951,-0.33885951909414164,-0.33992016976593564,-0.4287047566098523,0.05778347109115279,-0.3694598098981699,-0.6437406343846264,-0.35557624527181897,-0.37749304733250477,-0.4232652817949816,-0.15746798149875135,-0.4239189815541081
12,0.5234215900658885,0.9377365620633973,0.7129175512383956,0.4186222570762227,0.1784141422621185,0.8807382920793365,0.91789519478928,-0.04864134306863268,0.9216293488457464,0.31329171128650163,0.757783559349825,-0.4226455044994356,1.0,0.7594007562026321,0.3301400174911047,0.9746674705469088,0.18314367577802446,0.6795731822098794,-0.5015730197289421,0.3543277842299272,0.7210766882799279,0.6666588275149423,0.7737398402195629,0.7277164117415821,-0.5777719766270426,0.6666588274682553,0.7737398401593879,-0.4794671877044372,0.8807382920785696,0.8809782708091962,0.9976522863018336,-0.007211870025992383,0.6915358436359733,0.6827605019821664,0.9435251697202298,0.9611820167971732,0.8670284448617116,-0.029146832299809064,0.8935614372324523
13,0.31201112327740277,0.7793995346554758,0.3957263454203146,0.4126022893651008,-0.04944524567733426,0.7860167997002783,0.7704145848165169,0.144716674564986,0.7692553857264424,0.1535006662010499,0.7962494011119775,-0.14491418997189362,0.7594007562026321,1.0,0.599616300421021,0.6971209795894223,0.14580932764513163,0.7575602117911625,-0.1768280308904409,0.20428121877725283,0.3580727397811721,0.37392860121899013,0.40406267037627586,0.35406956709131704,-0.27377936505250733,0.373928601200697,0.40406267024353804,-0.017748920251521937,0.7860167996986513,0.7866670609704202,0.7316313380277594,0.15416325561007851,0.32109060065559547,0.3963050669027055,0.6563275434819378,0.6792699730050069,0.5333302071991278,-0.036206405479613894,0.7085556503027498
14,0.30349874586754877,0.3594847713173558,0.13941926117445644,0.20426181492335585,-0.0584692570924136,0.29019370579705195,0.3553891134593951,0.19067365244708862,0.3485541905939808,0.21480871350591213,0.3595787925096972,-0.22740590152277335,0.3301400174911047,0.599616300421021,0.9999999999999999,0.2588820164287813,0.026198594878151942,0.35065547775739275,-0.23906606941444,0.16289821896217205,0.1865960581212208,0.11896653420953131,0.19660502243019518,0.1875779418463734,-0.30493512946337564,0.11896653420406532,0.19660502227528284,0.05150657728126145,0.290193705796911,0.29056931382339707,0.3081443236681166,0.09761283395203539,0.13226837875763717,0.36772211834630225,0.2387347311512897,0.2722686489551291,0.22176276735567796,0.06098372365064353,0.290182913763792
15,0.5021346402239275,0.8790189765146699,0.7545307925062781,0.3680751041757814,0.2274981507924666,0.8313535552223926,0.8711779759886202,-0.15780646641283497,0.8612286563233876,0.3116667365689841,0.7084075188443223,-0.3970340875025668,0.9746674705469087,0.6971209795894223,0.2588820164287813,0.9999999999999999,0.19854696141320566,0.6273146302728251,-0.4818170571496034,0.34218023047810275,0.7758702199136324,0.7298601129297362,0.8213290948247984,0.7776392995752791,-0.5928085806074859,0.7298601128849168,0.8213290947956313,-0.47111973619799874,0.8313535552220342,0.8316504248862234,0.9783409925804445,-0.08800994408475976,0.7503603861230053,0.6821340106859937,0.9625334899275111,0.9755067175338972,0.9004887809231947,-0.04856913366327848,0.8872773194593406
16,0.12649079094545573,0.16709878464590552,0.1477877927672583,0.10684621718008959,0.004033643071925857,0.15646359864744475,0.1581266389738861,-0.08833447403571737,0.1626570951855061,0.05412699825510689,0.14704784678091448,-0.031744800670789164,0.18314367577802443,0.14580932764513163,0.026198594878151942,0.19854696141320566,1.0,0.14444638786692784,-0.037196635789188005,0.4425737400715356,0.15612220252249687,0.1777377357723094,0.21111219094526984,0.2114596125137341,-0.060915496996165906,0.17773773576726018,0.2111121912270386,-0.044078390184340246,0.1564635986420649,0.15566825448102042,0.18018104030362664,-0.03620490208922778,0.2145237325154294,0.14178405752981815,0.21487204938313584,0.18300547166769812,0.1674959734181246,-0.04533196354851657,0.2022114304719681
17,0.208945316059704,0.7203113325798851,0.3320897060421782,0.39333079730625714,-0.017175018081907828,0.6710207856092657,0.7740109640666775,0.22399776881985103,0.6480680430817698,0.16762262190177993,0.8976541169870895,-0.06791904334032615,0.6795731822098795,0.7575602117911625,0.35065547775739275,0.627314630272825,0.14444638786692784,0.9999999999999998,-0.014647688263476226,0.20397434084262286,0.3069936241120805,0.26877151126536875,0.34845926249323544,0.311389669883875,-0.28487228545630877,0.268771511239327,0.3484592625398557,-0.18887557643198397,0.6710207856083796,0.6717853528101076,0.6490589593666415,0.2385702161964022,0.27135545416601914,0.39452687553166227,0.5605086789072414,0.5870322512418886,0.47581150441082154,-0.04799657138058255,0.6484680092569327
18,-0.43602241065807873,-0.48716727333014015,-0.3998881435603137,-0.2611737266024014,-0.22081301706057083,-0.37192860532566313,-0.4674058465679585,0.007336796607173872,-0.48283281675925427,-0.47279028555215796,-0.15628091761114554,0.8423420518545244,-0.5015730197289421,-0.1768280308904409,-0.23906606941443997,-0.4818170571496034,-0.037196635789188005,-0.014647688263476228,1.0,-0.3516507063834813,-0.5294174032169677,-0.35265715805759323,-0.5511979083903737,-0.5627289686278867,0.6933204113982597,-0.35265715802790026,-0.5511979085434604,0.8200452500393425,-0.37192860532766464,-0.3728609309559278,-0.5075283030968939,0.0555133895450445,-0.49743920373505734,-0.683540897068281,-0.46260532863920345,-0.47873543755574605,-0.5216892302452001,-0.1262989248352521,-0.46675958732313994
